"GEO_ID","id"
"CP03_2019to2016_131SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder under 5 years"
"CP03_2019to2016_132SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder 5 to 17 years"
"CP03_2019to2016_133SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over"
"CP03_2019to2016_134SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!18 to 64 years"
"CP03_2019to2016_135SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!65 years and over"
"CP03_2019to2016_136SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!People in families"
"CP03_2019to2016_137SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Unrelated individuals 15 years and over"
"CP03_2019to2017_001SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over"
"CP03_2019to2017_002SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"CP03_2019to2017_003SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"CP03_2019to2017_004SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"CP03_2019to2017_005SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"CP03_2019to2017_006SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"CP03_2019to2017_007SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"CP03_2019to2017_008SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force"
"CP03_2019to2017_009SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate"
"CP03_2019to2017_010SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over"
"CP03_2019to2017_011SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force"
"CP03_2019to2017_012SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force"
"CP03_2019to2017_013SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed"
"CP03_2019to2017_014SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years"
"CP03_2019to2017_015SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force"
"CP03_2019to2017_016SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years"
"CP03_2019to2017_017SS","2019 - 2017 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force"
"CP03_2019to2017_018SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over"
"CP03_2019to2017_019SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone"
"CP03_2019to2017_020SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled"
"CP03_2019to2017_021SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab)"
"CP03_2019to2017_022SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Walked"
"CP03_2019to2017_023SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Other means"
"CP03_2019to2017_024SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home"
"CP03_2019to2017_025SS","2019 - 2017 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes)"
"CP03_2019to2017_026SS","2019 - 2017 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over"
"CP03_2019to2017_027SS","2019 - 2017 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations"
"CP03_2019to2017_028SS","2019 - 2017 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations"
"CP03_2019to2017_029SS","2019 - 2017 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations"
"CP03_2019to2017_030SS","2019 - 2017 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations"
"CP03_2019to2017_031SS","2019 - 2017 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations"
"CP03_2019to2017_032SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over"
"CP03_2019to2017_033SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining"
"CP03_2019to2017_034SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Construction"
"CP03_2019to2017_035SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing"
"CP03_2019to2017_036SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade"
"CP03_2019to2017_037SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade"
"CP03_2019to2017_038SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities"
"CP03_2019to2017_039SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Information"
"CP03_2019to2017_040SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing"
"CP03_2019to2017_041SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services"
"CP03_2019to2017_042SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance"
"CP03_2019to2017_043SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services"
"CP03_2019to2017_044SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration"
"CP03_2019to2017_045SS","2019 - 2017 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration"
"CP03_2019to2017_046SS","2019 - 2017 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over"
"CP03_2019to2017_047SS","2019 - 2017 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers"
"CP03_2019to2017_048SS","2019 - 2017 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers"
"CP03_2019to2017_049SS","2019 - 2017 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers"
"CP03_2019to2017_050SS","2019 - 2017 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers"
"CP03_2019to2017_051SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households"
"CP03_2019to2017_052SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000"
"CP03_2019to2017_053SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999"
"CP03_2019to2017_054SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999"
"CP03_2019to2017_055SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999"
"CP03_2019to2017_056SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999"
"CP03_2019to2017_057SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999"
"CP03_2019to2017_058SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999"
"CP03_2019to2017_059SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999"
"CP03_2019to2017_060SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999"
"CP03_2019to2017_061SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more"
"CP03_2019to2017_062SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars)"
"CP03_2019to2017_063SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars)"
"CP03_2019to2017_064SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings"
"CP03_2019to2017_065SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars)"
"CP03_2019to2017_066SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security"
"CP03_2019to2017_067SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars)"
"CP03_2019to2017_068SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income"
"CP03_2019to2017_069SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars)"
"CP03_2019to2017_070SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income"
"CP03_2019to2017_071SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"CP03_2019to2017_072SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income"
"CP03_2019to2017_073SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"CP03_2019to2017_074SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months"
"CP03_2019to2017_075SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families"
"CP03_2019to2017_076SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000"
"CP03_2019to2017_077SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999"
"CP03_2019to2017_078SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999"
"CP03_2019to2017_079SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999"
"CP03_2019to2017_080SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999"
"CP03_2019to2017_081SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999"
"CP03_2019to2017_082SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999"
"CP03_2019to2017_083SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999"
"CP03_2019to2017_084SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999"
"CP03_2019to2017_085SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more"
"CP03_2019to2017_086SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars)"
"CP03_2019to2017_087SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars)"
"CP03_2019to2017_088SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)"
"CP03_2019to2017_089SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households"
"CP03_2019to2017_090SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars)"
"CP03_2019to2017_091SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars)"
"CP03_2019to2017_092SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars)"
"CP03_2019to2017_093SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)"
"CP03_2019to2017_094SS","2019 - 2017 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)"
"CP03_2019to2017_095SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population"
"CP03_2019to2017_096SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage"
"CP03_2019to2017_097SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance"
"CP03_2019to2017_098SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage"
"CP03_2019to2017_099SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage"
"CP03_2019to2017_100SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years"
"CP03_2019to2017_101SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage"
"CP03_2019to2017_102SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years"
"CP03_2019to2017_103SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:"
"CP03_2019to2017_104SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:"
"CP03_2019to2017_105SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage"
"CP03_2019to2017_106SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2017_107SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With public coverage"
"CP03_2019to2017_108SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!No health insurance coverage"
"CP03_2019to2017_109SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:"
"CP03_2019to2017_110SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage"
"CP03_2019to2017_111SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2017_112SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With public coverage"
"CP03_2019to2017_113SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!No health insurance coverage"
"CP03_2019to2017_114SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:"
"CP03_2019to2017_115SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage"
"CP03_2019to2017_116SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2017_117SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With public coverage"
"CP03_2019to2017_118SS","2019 - 2017 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!No health insurance coverage"
"CP03_2019to2017_119SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families"
"CP03_2019to2017_120SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years"
"CP03_2019to2017_121SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only"
"CP03_2019to2017_122SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families"
"CP03_2019to2017_123SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years"
"CP03_2019to2017_124SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only"
"CP03_2019to2017_125SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present"
"CP03_2019to2017_126SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years"
"CP03_2019to2017_127SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years!!With related children of the householder under 5 years only"
"CP03_2019to2017_128SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people"
"CP03_2019to2017_129SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years"
"CP03_2019to2017_130SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years"
"CP03_2019to2017_131SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder under 5 years"
"CP03_2019to2017_132SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder 5 to 17 years"
"CP03_2019to2017_133SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over"
"CP03_2019to2017_134SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!18 to 64 years"
"CP03_2019to2017_135SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!65 years and over"
"CP03_2019to2017_136SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!People in families"
"CP03_2019to2017_137SS","2019 - 2017 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Unrelated individuals 15 years and over"
"CP03_2019to2018_001SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over"
"CP03_2019to2018_002SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"CP03_2019to2018_003SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"CP03_2019to2018_004SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"CP03_2019to2018_005SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"CP03_2019to2018_006SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"CP03_2019to2018_007SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"CP03_2019to2018_008SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force"
"CP03_2019to2018_009SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate"
"CP03_2019to2018_010SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over"
"CP03_2019to2018_011SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force"
"CP03_2019to2018_012SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force"
"CP03_2019to2018_013SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed"
"CP03_2019to2018_014SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years"
"CP03_2019to2018_015SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force"
"CP03_2019to2018_016SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years"
"CP03_2019to2018_017SS","2019 - 2018 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force"
"CP03_2019to2018_018SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over"
"CP03_2019to2018_019SS","2019 - 2018 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone"
